method_name,display_name,step_id,epoch,train_ce_loss,val_ce_loss
simple_avg,SimpleAvg,1,1,1.171160300248554,0.2503909759372473
simple_avg,SimpleAvg,1,2,0.1715482375828824,0.20820242952555418
simple_avg,SimpleAvg,1,3,0.09319896213099604,0.17538775634765624
simple_avg,SimpleAvg,1,4,0.05255426043552942,0.26648404049873353
simple_avg,SimpleAvg,1,5,0.025536752931895803,0.21778590774536133
simple_avg,SimpleAvg,1,6,0.012899940745899317,0.26282618641853334
simple_avg,SimpleAvg,1,7,0.00831813658969324,0.21840631145238876
simple_avg,SimpleAvg,1,8,0.007003592064634698,0.21946141600608826
simple_avg,SimpleAvg,1,9,0.010911840683221817,0.21656804919242859
simple_avg,SimpleAvg,2,1,1.1342553222237945,0.28273482632637026
simple_avg,SimpleAvg,2,2,0.140101167023159,0.19251509521901608
simple_avg,SimpleAvg,2,3,0.07592560928863604,0.26389874386764134
simple_avg,SimpleAvg,2,4,0.04077876824961945,0.20456976532936097
simple_avg,SimpleAvg,2,5,0.023162820999993422,0.19956872916244903
simple_avg,SimpleAvg,2,6,0.01314844658710604,0.237231842517911
simple_avg,SimpleAvg,2,7,0.008825155304025355,0.23077366638186503
simple_avg,SimpleAvg,2,8,0.006551236656440644,0.23146074986460735
simple_avg,SimpleAvg,2,9,0.010929721936187707,0.2309845867157128
simple_avg,SimpleAvg,3,1,1.1611894899323802,0.3530330982208252
simple_avg,SimpleAvg,3,2,0.21419386929053752,0.18293528294563294
simple_avg,SimpleAvg,3,3,0.13066310977227374,0.24288020205497743
simple_avg,SimpleAvg,3,4,0.08298929288494783,0.2211959295272827
simple_avg,SimpleAvg,3,5,0.049747905953497186,0.2796114835739136
simple_avg,SimpleAvg,3,6,0.027389908280819043,0.31775306463241576
simple_avg,SimpleAvg,3,7,0.014883263618810547,0.29968413996696475
simple_avg,SimpleAvg,3,8,0.011559994252084075,0.3027594449520111
simple_avg,SimpleAvg,3,9,0.015015284915763186,0.2985184347629547
simple_avg,SimpleAvg,4,1,1.260744712006075,0.28925296021997926
simple_avg,SimpleAvg,4,2,0.22139015779143476,0.24990581941604614
simple_avg,SimpleAvg,4,3,0.1292524244379611,0.2747177031035535
simple_avg,SimpleAvg,4,4,0.07002485275390695,0.29501242280006407
simple_avg,SimpleAvg,4,5,0.034262077551072447,0.35953679847717285
simple_avg,SimpleAvg,4,6,0.021823499205579612,0.3560762128829811
simple_avg,SimpleAvg,4,7,0.014684749634866196,0.3542007076740265
simple_avg,SimpleAvg,4,8,0.010533666401465407,0.3340048341750953
simple_avg,SimpleAvg,4,9,0.0157024640671385,0.3376584277153306
simple_avg,SimpleAvg,5,1,1.1261714553397983,0.1656215250492096
simple_avg,SimpleAvg,5,2,0.13044598471119495,0.18499361205287276
simple_avg,SimpleAvg,5,3,0.06434552616622971,0.1727473087273538
simple_avg,SimpleAvg,5,4,0.03486519706747771,0.14828672003751853
simple_avg,SimpleAvg,5,5,0.017277905241143508,0.11891253399848938
simple_avg,SimpleAvg,5,6,0.009021470499354735,0.13007589507009834
simple_avg,SimpleAvg,5,7,0.004629837461840505,0.14838843774807173
simple_avg,SimpleAvg,5,8,0.004167503926270061,0.14078137278551003
simple_avg,SimpleAvg,5,9,0.006613776776001032,0.1360978720189305
simple_avg_factor_orth,SimpleAvg + FactorOrth,1,1,1.1677790485938275,0.29123064421117306
simple_avg_factor_orth,SimpleAvg + FactorOrth,1,2,0.1607151607478984,0.1926202137619257
simple_avg_factor_orth,SimpleAvg + FactorOrth,1,3,0.09151298510250407,0.2390330240735784
simple_avg_factor_orth,SimpleAvg + FactorOrth,1,4,0.050792766347733616,0.22520674872305244
simple_avg_factor_orth,SimpleAvg + FactorOrth,1,5,0.027625413578968364,0.20099971935153008
simple_avg_factor_orth,SimpleAvg + FactorOrth,1,6,0.012851484214551135,0.24058056901395322
simple_avg_factor_orth,SimpleAvg + FactorOrth,1,7,0.010119827841845109,0.23518577884137631
simple_avg_factor_orth,SimpleAvg + FactorOrth,1,8,0.007172348570393147,0.2251611328087747
simple_avg_factor_orth,SimpleAvg + FactorOrth,1,9,0.011567209134002042,0.22706059812754392
